time_x,shortwave_radiation_instant,temperature_2m,surface_pressure,relative_humidity_2m,wind_speed_80m,rain,snowfall,cloud_cover,is_day,apparent_temperature,precipitation_probability,showers,precipitation,pressure_msl,visibility,soil_temperature_0cm,soil_temperature_6cm,uv_index,uv_index_clear_sky,shortwave_radiation,direct_radiation,direct_radiation_instant,Time,latitude,longitude,date,time_y,sunrise,sunset,sunshine_duration,daylight_duration,weather_code,temperature_2m_max,shortwave_radiation_sum,uv_index_max,temperature_2m_min,current_time,current_interval,current_temperature_2m,current_relative_humidity_2m,current_cloud_cover
2025-07-16T11:00,508.8,29.1,969.9,80,6.3,0.0,0.0,100,1,35.3,60,0.1,0.1,1001.5,24140.0,32.0,29.8,2.8,8.35,494.0,77.0,79.3,2025-07-16 11:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T12:00,507.8,30.0,969.1,76,9.2,0.0,0.0,100,1,35.9,63,0.1,0.1,1000.6,24140.0,31.7,30.6,4.5,8.9,508.0,86.0,86.0,2025-07-16 12:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T13:00,289.0,29.9,968.5,78,9.2,0.0,0.0,100,1,36.1,85,0.4,0.4,1000.0,17720.0,30.0,30.0,3.8,8.6,298.0,12.0,11.6,2025-07-16 13:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T14:00,158.3,29.2,967.9,81,8.3,0.0,0.0,100,1,35.6,88,2.0,2.0,999.5,20620.0,28.8,29.3,3.9,7.6,169.0,1.0,0.9,2025-07-16 14:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T15:00,113.8,28.8,967.8,83,7.6,0.0,0.0,100,1,35.2,93,2.4,2.4,999.4,3500.0,28.7,28.9,2.65,5.95,127.0,0.0,0.0,2025-07-16 15:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T16:00,63.5,28.1,967.5,87,10.7,0.0,0.0,100,1,34.5,98,1.9,1.9,999.2,11520.0,27.9,28.4,1.0,3.95,76.0,0.0,0.0,2025-07-16 16:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T17:00,54.9,27.9,967.7,89,9.0,0.0,0.0,100,1,34.5,93,0.1,0.1,999.4,21700.0,27.8,28.2,0.15,2.0,76.0,0.0,0.0,2025-07-16 17:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T18:00,13.4,27.6,968.5,90,10.8,0.0,0.0,100,1,34.2,80,0.0,0.0,1000.3,24140.0,27.1,27.9,0.05,0.55,39.0,0.0,0.0,2025-07-16 18:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T19:00,0.0,27.3,969.4,92,12.8,0.0,0.0,100,0,33.9,70,0.0,0.0,1001.2,24140.0,26.8,27.5,0.0,0.0,1.0,0.0,0.0,2025-07-16 19:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T20:00,0.0,27.1,969.9,93,12.0,0.0,0.0,100,0,33.8,53,0.0,0.0,1001.8,24140.0,26.7,27.3,0.0,0.0,0.0,0.0,0.0,2025-07-16 20:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T21:00,0.0,26.9,970.3,92,12.0,0.0,0.0,100,0,33.3,53,0.0,0.0,1002.2,22420.0,26.5,27.1,0.0,0.0,0.0,0.0,0.0,2025-07-16 21:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T22:00,0.0,26.7,970.4,92,13.0,0.0,0.0,100,0,32.9,50,0.0,0.0,1002.3,24140.0,26.3,27.0,0.0,0.0,0.0,0.0,0.0,2025-07-16 22:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-16T23:00,0.0,26.5,970.2,92,11.5,0.0,0.0,100,0,32.7,35,0.0,0.0,1002.1,24140.0,26.1,26.8,0.0,0.0,0.0,0.0,0.0,2025-07-16 23:00:00,22.205092599903324,81.8004623988873,2025-07-16,2025-07-16,2025-07-16T05:28,2025-07-16T18:49,1398.1,48076.34,95,30.0,9.56,4.5,25.6,2025-07-16T13:00,900,30.0,77,100
2025-07-17T00:00,0.0,26.3,970.0,93,8.6,0.0,0.0,100,0,32.8,53,0.0,0.0,1002.0,24140.0,26.0,26.7,0.0,0.0,0.0,0.0,0.0,2025-07-17 00:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T01:00,0.0,26.1,969.9,94,9.2,0.0,0.0,100,0,32.4,63,0.9,0.9,1001.9,24140.0,25.9,26.6,0.0,0.0,0.0,0.0,0.0,2025-07-17 01:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T02:00,0.0,25.9,969.7,95,12.5,0.0,0.0,100,0,31.9,58,1.2,1.2,1001.7,24140.0,25.8,26.4,0.0,0.0,0.0,0.0,0.0,2025-07-17 02:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T03:00,0.0,25.6,969.7,95,11.4,0.0,0.0,100,0,31.4,58,3.0,3.0,1001.7,24140.0,25.6,26.3,0.0,0.0,0.0,0.0,0.0,2025-07-17 03:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T04:00,0.0,25.5,969.9,95,11.9,0.0,0.0,100,0,31.2,53,0.3,0.3,1001.9,24140.0,25.5,26.2,0.0,0.0,0.0,0.0,0.0,2025-07-17 04:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T05:00,0.0,25.5,970.3,95,11.9,0.0,0.0,100,1,31.1,43,0.0,0.0,1002.4,24140.0,25.5,26.1,0.0,0.0,0.0,0.0,0.0,2025-07-17 05:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T06:00,37.8,25.5,971.0,95,12.5,0.0,0.0,100,1,31.1,68,0.1,0.1,1003.1,24140.0,25.8,26.1,0.15,0.3,18.0,0.0,0.0,2025-07-17 06:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T07:00,104.0,25.7,971.5,93,9.5,0.0,0.0,100,1,31.3,78,0.7,0.7,1003.6,24140.0,26.5,26.3,0.7,1.5,78.0,0.0,0.0,2025-07-17 07:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T08:00,191.4,26.4,971.8,90,10.0,0.0,0.0,100,1,32.0,80,0.0,0.0,1003.8,24140.0,27.3,26.8,1.5,3.35,162.0,0.0,0.0,2025-07-17 08:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T09:00,294.2,27.1,971.8,89,10.8,0.0,0.0,100,1,32.7,68,0.2,0.2,1003.7,17080.0,29.2,27.6,3.75,5.35,265.0,34.0,37.7,2025-07-17 09:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T10:00,465.3,28.0,971.7,85,10.1,0.0,0.0,100,1,33.8,65,0.2,0.2,1003.5,11300.0,30.8,28.7,7.15,7.15,437.0,98.0,104.4,2025-07-17 10:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T11:00,571.7,29.1,971.6,81,8.0,0.0,0.0,100,1,35.2,70,0.1,0.1,1003.3,9300.0,32.7,30.0,8.35,8.35,555.0,162.0,166.9,2025-07-17 11:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T12:00,581.8,29.8,971.3,79,7.2,0.0,0.0,100,1,36.4,80,0.2,0.2,1002.9,12500.0,33.3,31.1,8.85,8.9,582.0,163.0,162.9,2025-07-17 12:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T13:00,489.7,30.2,970.7,76,8.7,0.0,0.0,100,1,36.2,80,0.3,0.3,1002.3,16580.0,31.6,31.2,8.45,8.6,505.0,165.0,160.0,2025-07-17 13:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T14:00,349.4,30.2,970.4,76,8.7,0.0,0.0,100,1,36.4,83,1.1,1.1,1001.9,24140.0,30.5,30.6,6.8,7.55,373.0,94.0,88.1,2025-07-17 14:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T15:00,197.1,29.0,970.3,80,14.6,0.0,0.0,100,1,34.5,80,3.5,3.5,1002.0,24140.0,28.4,29.7,3.65,5.9,220.0,35.0,31.4,2025-07-17 15:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T16:00,46.8,27.8,970.3,86,12.3,0.0,0.0,100,1,33.8,80,3.3,3.3,1002.1,24140.0,27.4,28.4,3.05,3.95,56.0,3.0,2.5,2025-07-17 16:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T17:00,39.0,27.5,970.6,89,6.9,0.0,0.0,100,1,34.2,83,1.7,1.7,1002.4,24140.0,27.7,28.2,0.65,2.05,54.0,1.0,0.7,2025-07-17 17:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T18:00,8.8,27.4,970.8,90,3.7,0.0,0.0,100,1,34.3,68,0.1,0.1,1002.7,24140.0,27.3,28.0,0.2,0.55,26.0,0.0,0.0,2025-07-17 18:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T19:00,0.0,27.1,971.5,92,4.7,0.0,0.0,100,0,34.0,45,0.6,0.6,1003.4,24140.0,26.8,27.6,0.0,0.0,1.0,0.0,0.0,2025-07-17 19:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T20:00,0.0,26.9,972.0,93,5.4,0.0,0.0,100,0,33.8,43,0.0,0.0,1004.0,24140.0,26.6,27.3,0.0,0.0,0.0,0.0,0.0,2025-07-17 20:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T21:00,0.0,26.7,972.8,94,6.6,0.0,0.0,100,0,33.5,33,0.2,0.2,1004.8,24140.0,26.4,27.1,0.0,0.0,0.0,0.0,0.0,2025-07-17 21:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T22:00,0.0,26.4,973.1,94,6.0,0.0,0.0,100,0,33.1,40,0.2,0.2,1005.1,24140.0,26.2,27.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 22:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-17T23:00,0.0,26.1,972.9,95,4.9,0.0,0.0,100,0,32.7,35,1.3,1.3,1005.0,24140.0,26.1,26.8,0.0,0.0,0.0,0.0,0.0,2025-07-17 23:00:00,22.205092599903324,81.8004623988873,2025-07-17,2025-07-17,2025-07-17T05:28,2025-07-17T18:49,12587.48,48036.68,96,30.2,12.0,8.85,25.5,2025-07-16T13:00,900,30.0,77,100
2025-07-18T00:00,0.0,25.8,972.5,95,4.6,0.0,0.0,100,0,32.1,28,1.6,1.6,1004.6,24140.0,25.9,26.6,0.0,0.0,0.0,0.0,0.0,2025-07-18 00:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T01:00,0.0,25.6,972.3,96,3.4,0.0,0.0,100,0,32.1,28,1.7,1.7,1004.4,24140.0,25.8,26.5,0.0,0.0,0.0,0.0,0.0,2025-07-18 01:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T02:00,0.0,25.5,972.0,95,4.9,0.0,0.0,100,0,31.6,25,0.7,0.7,1004.1,24140.0,25.6,26.3,0.0,0.0,0.0,0.0,0.0,2025-07-18 02:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T03:00,0.0,25.3,972.1,95,7.1,0.0,0.0,100,0,31.1,30,0.6,0.5,1004.2,24140.0,25.4,26.2,0.0,0.0,0.0,0.0,0.0,2025-07-18 03:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T04:00,0.0,25.0,972.2,96,5.6,0.0,0.0,95,0,30.9,20,0.6,0.6,1004.4,24140.0,25.3,26.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 04:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T05:00,0.0,25.0,972.6,97,6.1,0.0,0.0,94,1,30.9,23,0.1,0.1,1004.8,24140.0,25.2,25.9,0.0,0.0,0.0,0.0,0.0,2025-07-18 05:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T06:00,57.2,25.0,973.4,96,6.2,0.0,0.0,100,1,30.8,23,0.2,0.2,1005.6,24140.0,25.7,25.9,0.3,0.3,27.0,2.0,4.2,2025-07-18 06:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T07:00,114.8,25.3,974.1,96,4.4,0.0,0.0,100,1,31.3,23,0.5,0.5,1006.3,24140.0,26.5,26.3,1.5,1.5,86.0,9.0,12.0,2025-07-18 07:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T08:00,206.9,25.9,974.6,93,4.9,0.0,0.0,100,1,31.8,23,1.0,1.0,1006.8,24140.0,27.9,27.0,3.0,3.35,175.0,34.0,40.2,2025-07-18 08:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T09:00,332.1,26.6,974.8,91,3.8,0.0,0.0,100,1,32.8,23,0.8,0.8,1006.9,24140.0,29.9,27.9,4.3,5.4,299.0,85.0,94.4,2025-07-18 09:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T10:00,574.0,28.1,974.3,83,3.4,0.0,0.0,92,1,34.4,23,0.0,0.0,1006.2,24140.0,31.6,29.3,6.9,7.15,539.0,212.0,225.8,2025-07-18 10:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T11:00,657.2,29.1,973.8,79,4.3,0.0,0.0,100,1,35.9,23,0.0,0.0,1005.6,24140.0,33.4,30.6,8.15,8.4,638.0,362.0,372.9,2025-07-18 11:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T12:00,715.7,30.1,973.2,74,4.9,0.0,0.0,100,1,37.3,21,0.0,0.0,1004.8,24140.0,33.8,31.6,8.6,8.9,716.0,389.0,388.9,2025-07-18 12:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T13:00,649.7,30.9,972.6,71,5.5,0.0,0.0,100,1,37.7,20,0.0,0.0,1004.2,24140.0,33.8,32.3,8.5,8.6,670.0,317.0,307.4,2025-07-18 13:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T14:00,657.6,31.7,972.0,67,4.2,0.0,0.0,58,1,38.8,20,0.0,0.0,1003.4,24140.0,35.1,32.9,7.4,7.6,702.0,422.0,395.3,2025-07-18 14:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T15:00,558.1,31.8,971.2,67,4.7,0.0,0.0,95,1,38.4,25,0.1,0.1,1002.6,24140.0,34.4,33.1,3.75,5.95,623.0,428.0,383.4,2025-07-18 15:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T16:00,358.5,31.2,970.6,71,4.5,0.0,0.0,100,1,37.6,33,0.4,0.4,1002.1,24140.0,32.3,32.3,1.45,4.0,429.0,265.0,221.4,2025-07-18 16:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T17:00,169.5,30.9,970.3,72,3.9,0.0,0.0,100,1,37.3,38,0.2,0.2,1001.8,24140.0,30.7,31.3,1.7,2.05,235.0,91.0,65.6,2025-07-18 17:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T18:00,24.8,30.1,970.7,76,2.3,0.0,0.0,99,1,37.0,39,0.2,0.2,1002.3,24140.0,29.3,30.3,0.5,0.55,74.0,13.0,4.4,2025-07-18 18:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T19:00,0.0,29.6,971.4,80,1.5,0.0,0.0,73,0,36.6,37,0.0,0.0,1003.0,24140.0,28.6,29.5,0.0,0.0,2.0,0.0,0.0,2025-07-18 19:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T20:00,0.0,28.8,971.8,85,3.2,0.0,0.0,100,0,36.0,33,0.0,0.0,1003.5,24140.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 20:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T21:00,0.0,28.7,972.2,86,2.5,0.0,0.0,100,0,36.1,26,0.0,0.0,1004.0,24140.0,28.0,28.7,0.0,0.0,0.0,0.0,0.0,2025-07-18 21:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T22:00,0.0,28.0,972.3,88,4.8,0.0,0.0,100,0,34.8,17,0.4,0.4,1004.1,24140.0,27.6,28.5,0.0,0.0,0.0,0.0,0.0,2025-07-18 22:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
2025-07-18T23:00,0.0,26.9,971.9,90,10.9,0.0,0.0,100,0,32.8,10,2.6,2.6,1003.9,24140.0,26.8,28.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 23:00:00,22.205092599903324,81.8004623988873,2025-07-18,2025-07-18,2025-07-18T05:29,2025-07-18T18:49,31011.52,47995.82,95,31.8,18.77,8.6,25.0,2025-07-16T13:00,900,30.0,77,100
